product_id,product_name,brand_id,category_id,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRD8a9f4a28,Nacomi Smooth Body Butter with Guava Pudding,BRD4a9f6d54,CAT73647004,,,25.91,GBP,gosupps beauty,nacomi smooth body butter with guava pudding,brd4a9f6d54,cat73647004,No match >= threshold
PRD91a68b4c,Volamena Vitamin C Body Butter For Women & Men,BRD757d4d67,CAT73647004,100.0,ml,8.6,GBP,distacart,volamena vitamin c body butter for women men,brd757d4d67,cat73647004,No match >= threshold
PRD73a90686,Foamie Solid Body Butter Coconut & Cacao,BRDb671dc53,CAT73647004,,,10.25,GBP,ebay - farmacialoretoit,foamie solid body butter coconut cacao,brdb671dc53,cat73647004,No match >= threshold
PRD73e45bcc,mCaffeine Coffee & Almond Body Butter,,CAT73647004,,,18.51,GBP,gosupps beauty,mcaffeine coffee almond body butter,none,cat73647004,No match >= threshold
PRD30a979d6,Alverde body butter Macadamia Nut,BRD7ba2a0bd,CAT73647004,200.0,ml,22.21,GBP,gosupps beauty,alverde body butter macadamia nut,brd7ba2a0bd,cat73647004,No match >= threshold
PRDa36ede0e,Body butter with rosehip ORGANIC URTEKRAM,BRDac101b32,CAT73647004,150.0,ml,15.63,GBP,biogo.de,body butter with rosehip organic urtekram,brdac101b32,cat73647004,No match >= threshold
PRD26777f5c,"Organic Body Butter - Vanilla Citric, Mango Butter, Olive Oil And",BRDe151dde0,CAT73647004,,,12.44,GBP,ebay,organic body butter vanilla citric mango butter olive oil and,brde151dde0,cat73647004,No match >= threshold
PRD40e1a459,Lu Lu's Suds Mango Coconut Shea Body Butter,BRDca35f6c0,CAT73647004,,,13.33,GBP,ebay,lu lu s suds mango coconut shea body butter,brdca35f6c0,cat73647004,No match >= threshold
PRD40e1a459,Lu Lu's Suds Mango Coconut Shea Body Butter,BRDca35f6c0,CAT73647004,,,13.33,GBP,ebay,lu lu s suds mango coconut shea body butter,brdca35f6c0,cat73647004,No match >= threshold
PRD3a4f35f7,Trader Joe's Coconut Body Butter With Coconutoil Shea Butter Vitamin E,BRD88b90c11,CAT73647004,,,14.17,GBP,ebay - orangegroveroad,trader joe s coconut body butter with coconutoil shea butter vitamin e,brd88b90c11,cat73647004,No match >= threshold
PRD5358557b,Handcrafted Whipped Body Butter-apricot & Almond,BRD61fcb4b9,CAT73647004,,,13.29,GBP,ebay,handcrafted whipped body butter apricot almond,brd61fcb4b9,cat73647004,No match >= threshold
PRD4dd50a2d,Josie Maran Whipped Argan Body Butter Lotion Warm Amber Tube,BRDffeafa51,CAT73647004,2.37,oz,17.77,GBP,ebay,josie maran whipped argan body butter lotion warm amber tube,brdffeafa51,cat73647004,No match >= threshold
PRD8cf80bfb,"Shea Body Butter For Dry, Extremely Dry, Sensitive Skin - Moisturizing",BRDe8f19374,CAT73647004,,,38.22,GBP,ebay - dailyessentialstore,shea body butter for dry extremely dry sensitive skin moisturizing,brde8f19374,cat73647004,No match >= threshold
PRD0a16b9ee,Soap & Glory Call of Fruity No Woman No Dry Hydrating Body Butter,BRDc740969b,CAT73647004,,,29.62,GBP,gosupps beauty,soap glory call of fruity no woman no dry hydrating body butter,brdc740969b,cat73647004,No match >= threshold
PRDfcfad11a,Inis Rejuvenating Body Butter Beau Kisses,BRD485cbe15,CAT73647004,,,23.0,GBP,inis online,inis rejuvenating body butter beau kisses,brd485cbe15,cat73647004,No match >= threshold
PRD0f338bd7,"Moisturizing Body Butter - With Shea Butter, Olive Oil, Vitamin E",BRDdd05f330,CAT73647004,2.0,oz,7.45,GBP,ebay - dailyessentialstore,moisturizing body butter with shea butter olive oil vitamin e,brddd05f330,cat73647004,No match >= threshold
PRD497f83b5,Natural Whipped Body Butter With Raw Organic Shea Butter & Sacred,BRD33077e31,CAT73647004,,,12.43,GBP,ebay - hot1ce,natural whipped body butter with raw organic shea butter sacred,brd33077e31,cat73647004,No match >= threshold
PRDd4ad1807,Scented Whipped Shea Body Butter,BRD70097a04,CAT73647004,,,10.66,GBP,ebay,scented whipped shea body butter,brd70097a04,cat73647004,No match >= threshold
PRDff24e88e,Solar Flare Brazilian Caramel Dreams Body Butter,BRD86860fab,CAT73647004,,,22.21,GBP,gosupps beauty,solar flare brazilian caramel dreams body butter,brd86860fab,cat73647004,No match >= threshold
PRD411ba73f,Josie Maran Whipped Argan Oil Body Butter Sample Size /0.34fl.oz.,BRDffeafa51,CAT73647004,10.0,ml,8.88,GBP,ebay,josie maran whipped argan oil body butter sample size 0 34fl oz ,brdffeafa51,cat73647004,No match >= threshold
PRDa9166c7c,Lavender & Honey Body Butter,BRDe346c232,CAT73647004,,,33.32,GBP,gosupps beauty,lavender honey body butter,brde346c232,cat73647004,No match >= threshold
PRD3fbf9f29,Josie Maran Whipped Argan Oil Body Butter Vanilla Yuzu 2.37 Fl Oz,BRDffeafa51,CAT73647004,,,14.22,GBP,ebay - marinaasakach,josie maran whipped argan oil body butter vanilla yuzu 2 37 fl oz,brdffeafa51,cat73647004,No match >= threshold
PRD01f73956,I Love Wellness Sleep Body Butter,BRDc950d024,CAT73647004,,,12.0,GBP,i love cosmetics,i love wellness sleep body butter,brdc950d024,cat73647004,No match >= threshold
PRDc1ebcbdd,Josie Maran Whipped Argan Oil Hydrating Body Butter Orange Blossom,BRDffeafa51,CAT73647004,8.0,oz,29.32,GBP,ebay,josie maran whipped argan oil hydrating body butter orange blossom,brdffeafa51,cat73647004,No match >= threshold
PRDf21bf0fb,Whipped Wonder Body Butter Cream,BRDcf88a69e,CAT73647004,8.0,oz,14.9,GBP,ebay,whipped wonder body butter cream,brdcf88a69e,cat73647004,No match >= threshold
PRD05e4f00e,Clinical Works Body Butter Infused With Caffeine . 1x Bottle,BRD71e8a457,CAT73647004,,,31.1,GBP,ebay,clinical works body butter infused with caffeine 1x bottle,brd71e8a457,cat73647004,No match >= threshold
PRDb8dee5e4,Crowned Skin King Organic Cologned Body Butter,BRD9680c3d4,CAT73647004,,,29.62,GBP,gosupps beauty,crowned skin king organic cologned body butter,brd9680c3d4,cat73647004,No match >= threshold
PRDc332e719,Xpel Body Care Body Butter With Argan Oil & Vitamin E 250mls,BRD3b683f98,CAT73647004,250.0,ml,7.64,GBP,ebay,xpel body care body butter with argan oil vitamin e 250mls,brd3b683f98,cat73647004,No match >= threshold
PRD78f9eb0f,Soap & Glory Original Pink The Righteous Butter Body Butter,BRDc740969b,CAT73647004,200.0,ml,7.5,GBP,ebay - thatenglishgirl,soap glory original pink the righteous butter body butter,brdc740969b,cat73647004,No match >= threshold
